customer_id,credit_score,risk_grade,external_active_loans,external_overdue_amount,bureau_pull_date
2975,832,LOW,3,0,2025-01-01
2976,799,LOW,0,0,2025-01-01
2977,587,MEDIUM,4,0,2025-01-01
2978,313,HIGH,1,0,2025-01-01
2979,404,HIGH,1,1500,2025-01-01
2980,797,LOW,0,0,2025-01-01
2981,366,HIGH,1,0,2025-01-01
2982,570,HIGH,1,500,2025-01-01
2983,494,HIGH,4,0,2025-01-01
2984,629,MEDIUM,1,0,2025-01-01
2985,519,HIGH,1,0,2025-01-01
2986,610,MEDIUM,0,500,2025-01-01
2987,563,HIGH,1,0,2025-01-01
2988,739,LOW,1,0,2025-01-01
2989,362,HIGH,1,0,2025-01-01
2990,401,HIGH,3,0,2025-01-01
2991,477,HIGH,2,0,2025-01-01
2992,463,HIGH,0,0,2025-01-01
2993,693,LOW,0,0,2025-01-01
2994,643,MEDIUM,4,500,2025-01-01
2995,337,HIGH,3,0,2025-01-01
2996,748,LOW,4,0,2025-01-01
2997,681,LOW,1,0,2025-01-01
2998,723,LOW,2,0,2025-01-01
2999,633,MEDIUM,3,0,2025-01-01
3000,348,HIGH,1,500,2025-01-01
3001,435,HIGH,4,0,2025-01-01
3002,383,HIGH,0,0,2025-01-01
3003,796,LOW,0,0,2025-01-01
3004,817,LOW,2,1500,2025-01-01
3005,681,LOW,0,0,2025-01-01
3006,619,MEDIUM,2,0,2025-01-01
3007,522,HIGH,0,0,2025-01-01
3008,541,HIGH,0,0,2025-01-01
3009,687,LOW,0,0,2025-01-01
3010,608,MEDIUM,1,0,2025-01-01
3011,644,MEDIUM,0,1500,2025-01-01
3012,310,HIGH,3,0,2025-01-01
3013,306,HIGH,4,500,2025-01-01
3014,411,HIGH,2,1500,2025-01-01
3015,737,LOW,0,0,2025-01-01
3016,311,HIGH,2,0,2025-01-01
3017,510,HIGH,2,0,2025-01-01
3018,571,HIGH,3,0,2025-01-01
3019,657,MEDIUM,3,0,2025-01-01
3020,715,LOW,2,1500,2025-01-01
3021,361,HIGH,2,0,2025-01-01
3022,800,LOW,4,0,2025-01-01
3023,765,LOW,3,0,2025-01-01
3024,613,MEDIUM,4,0,2025-01-01
3025,711,LOW,4,0,2025-01-01
3026,723,LOW,4,1500,2025-01-01
3027,382,HIGH,4,0,2025-01-01
3028,412,HIGH,3,1500,2025-01-01
3029,330,HIGH,4,0,2025-01-01
3030,401,HIGH,3,0,2025-01-01
3031,474,HIGH,1,1500,2025-01-01
3032,643,MEDIUM,0,500,2025-01-01
3033,567,HIGH,2,0,2025-01-01
3034,471,HIGH,2,0,2025-01-01
3035,606,MEDIUM,2,0,2025-01-01
3036,463,HIGH,4,500,2025-01-01
3037,780,LOW,3,0,2025-01-01
3038,671,LOW,4,0,2025-01-01
3039,587,MEDIUM,3,0,2025-01-01
3040,498,HIGH,4,0,2025-01-01
3041,808,LOW,3,0,2025-01-01
3042,318,HIGH,1,500,2025-01-01
3043,347,HIGH,3,0,2025-01-01
3044,420,HIGH,4,0,2025-01-01
3045,783,LOW,3,0,2025-01-01
3046,714,LOW,2,0,2025-01-01
3047,408,HIGH,0,1500,2025-01-01
3048,835,LOW,1,0,2025-01-01
3049,346,HIGH,2,1500,2025-01-01
3050,686,LOW,2,500,2025-01-01
3051,616,MEDIUM,4,500,2025-01-01
3052,819,LOW,3,0,2025-01-01
3053,373,HIGH,1,1500,2025-01-01
3054,643,MEDIUM,4,0,2025-01-01
3055,488,HIGH,2,0,2025-01-01
3056,425,HIGH,3,0,2025-01-01
3057,484,HIGH,1,0,2025-01-01
3058,517,HIGH,0,0,2025-01-01
3059,796,LOW,1,500,2025-01-01
3060,587,MEDIUM,0,0,2025-01-01
3061,638,MEDIUM,4,0,2025-01-01
3062,655,MEDIUM,0,0,2025-01-01
3063,626,MEDIUM,0,0,2025-01-01
3064,841,LOW,3,0,2025-01-01
3065,827,LOW,0,0,2025-01-01
3066,322,HIGH,1,1500,2025-01-01
3067,712,LOW,4,0,2025-01-01
3068,648,MEDIUM,0,500,2025-01-01
3069,458,HIGH,3,1500,2025-01-01
3070,319,HIGH,3,0,2025-01-01
3071,595,MEDIUM,4,0,2025-01-01
3072,394,HIGH,1,0,2025-01-01
3073,438,HIGH,4,0,2025-01-01
3074,396,HIGH,4,0,2025-01-01
3075,401,HIGH,0,1500,2025-01-01
3076,587,MEDIUM,2,0,2025-01-01
3077,665,MEDIUM,2,0,2025-01-01
3078,407,HIGH,2,0,2025-01-01
3079,390,HIGH,1,0,2025-01-01
3080,688,LOW,2,0,2025-01-01
3081,351,HIGH,4,0,2025-01-01
3082,422,HIGH,1,0,2025-01-01
3083,461,HIGH,2,0,2025-01-01
3084,610,MEDIUM,4,0,2025-01-01
3085,462,HIGH,0,0,2025-01-01
3086,671,LOW,2,0,2025-01-01
3087,678,LOW,1,1500,2025-01-01
3088,666,MEDIUM,1,500,2025-01-01
3089,682,LOW,0,0,2025-01-01
3090,741,LOW,4,0,2025-01-01
3091,346,HIGH,4,1500,2025-01-01
3092,772,LOW,3,0,2025-01-01
3093,723,LOW,1,0,2025-01-01
3094,325,HIGH,3,0,2025-01-01
3095,697,LOW,1,0,2025-01-01
3096,524,HIGH,3,1500,2025-01-01
3097,571,HIGH,2,0,2025-01-01
3098,377,HIGH,0,0,2025-01-01
3099,557,HIGH,2,0,2025-01-01
3100,688,LOW,4,500,2025-01-01
3101,415,HIGH,0,1500,2025-01-01
3102,467,HIGH,4,0,2025-01-01
3103,362,HIGH,2,0,2025-01-01
3104,496,HIGH,0,0,2025-01-01
3105,546,HIGH,2,500,2025-01-01
3106,817,LOW,0,0,2025-01-01
3107,597,MEDIUM,4,0,2025-01-01
3108,726,LOW,1,0,2025-01-01
3109,401,HIGH,1,0,2025-01-01
3110,413,HIGH,3,0,2025-01-01
3111,808,LOW,3,0,2025-01-01
3112,513,HIGH,3,0,2025-01-01
3113,835,LOW,2,0,2025-01-01
3114,574,HIGH,3,0,2025-01-01
3115,800,LOW,3,1500,2025-01-01
3116,510,HIGH,1,0,2025-01-01
3117,590,MEDIUM,3,500,2025-01-01
3118,601,MEDIUM,0,0,2025-01-01
3119,456,HIGH,0,1500,2025-01-01
3120,789,LOW,2,500,2025-01-01
3121,529,HIGH,0,1500,2025-01-01
3122,837,LOW,4,0,2025-01-01
3123,764,LOW,3,0,2025-01-01
3124,654,MEDIUM,0,0,2025-01-01
3125,630,MEDIUM,1,1500,2025-01-01
3126,808,LOW,4,1500,2025-01-01
3127,562,HIGH,0,0,2025-01-01
3128,351,HIGH,2,0,2025-01-01
3129,359,HIGH,1,0,2025-01-01
3130,762,LOW,1,0,2025-01-01
3131,488,HIGH,1,0,2025-01-01
3132,399,HIGH,1,0,2025-01-01
3133,301,HIGH,3,0,2025-01-01
3134,666,MEDIUM,2,1500,2025-01-01
3135,529,HIGH,1,0,2025-01-01
3136,558,HIGH,4,0,2025-01-01
3137,567,HIGH,2,0,2025-01-01
3138,750,LOW,1,0,2025-01-01
3139,601,MEDIUM,4,0,2025-01-01
3140,824,LOW,4,0,2025-01-01
3141,833,LOW,3,0,2025-01-01
3142,379,HIGH,0,0,2025-01-01
3143,392,HIGH,0,0,2025-01-01
3144,740,LOW,3,500,2025-01-01
3145,683,LOW,1,0,2025-01-01
3146,741,LOW,3,0,2025-01-01
3147,694,LOW,2,500,2025-01-01
3148,835,LOW,3,0,2025-01-01
3149,575,HIGH,3,0,2025-01-01
3150,310,HIGH,0,500,2025-01-01
3151,535,HIGH,1,500,2025-01-01
3152,781,LOW,2,1500,2025-01-01
3153,727,LOW,2,0,2025-01-01
3154,805,LOW,4,1500,2025-01-01
3155,841,LOW,4,1500,2025-01-01
3156,799,LOW,4,1500,2025-01-01
3157,792,LOW,1,0,2025-01-01
3158,659,MEDIUM,4,0,2025-01-01
3159,389,HIGH,3,0,2025-01-01
3160,811,LOW,4,0,2025-01-01
3161,344,HIGH,2,0,2025-01-01
3162,694,LOW,3,500,2025-01-01
3163,796,LOW,3,0,2025-01-01
3164,635,MEDIUM,2,0,2025-01-01
3165,717,LOW,2,0,2025-01-01
3166,646,MEDIUM,1,0,2025-01-01
3167,766,LOW,1,0,2025-01-01
3168,413,HIGH,4,0,2025-01-01
3169,712,LOW,3,0,2025-01-01
3170,394,HIGH,0,0,2025-01-01
3171,325,HIGH,1,500,2025-01-01
3172,772,LOW,1,0,2025-01-01
3173,596,MEDIUM,4,1500,2025-01-01
3174,831,LOW,1,0,2025-01-01
3175,504,HIGH,3,0,2025-01-01
3176,319,HIGH,3,0,2025-01-01
3177,847,LOW,1,0,2025-01-01
3178,690,LOW,0,0,2025-01-01
3179,511,HIGH,2,0,2025-01-01
3180,746,LOW,2,0,2025-01-01
3181,849,LOW,3,0,2025-01-01
3182,716,LOW,2,500,2025-01-01
3183,794,LOW,3,0,2025-01-01
3184,514,HIGH,2,0,2025-01-01
3185,537,HIGH,2,0,2025-01-01
3186,690,LOW,2,1500,2025-01-01
3187,498,HIGH,2,0,2025-01-01
3188,783,LOW,2,0,2025-01-01
3189,490,HIGH,0,500,2025-01-01
3190,618,MEDIUM,4,0,2025-01-01
3191,738,LOW,4,0,2025-01-01
3192,415,HIGH,0,0,2025-01-01
3193,698,LOW,2,0,2025-01-01
3194,420,HIGH,0,0,2025-01-01
3195,724,LOW,2,0,2025-01-01
3196,797,LOW,3,0,2025-01-01
3197,709,LOW,2,1500,2025-01-01
3198,387,HIGH,2,0,2025-01-01
3199,675,LOW,3,0,2025-01-01
3200,697,LOW,0,1500,2025-01-01
3201,423,HIGH,2,500,2025-01-01
3202,493,HIGH,0,0,2025-01-01
3203,614,MEDIUM,0,0,2025-01-01
3204,576,HIGH,0,0,2025-01-01
3205,516,HIGH,0,0,2025-01-01
3206,530,HIGH,0,500,2025-01-01
3207,833,LOW,1,0,2025-01-01
3208,704,LOW,3,0,2025-01-01
3209,574,HIGH,0,500,2025-01-01
3210,449,HIGH,3,0,2025-01-01
3211,535,HIGH,1,1500,2025-01-01
3212,727,LOW,2,0,2025-01-01
3213,471,HIGH,2,0,2025-01-01
3214,354,HIGH,0,1500,2025-01-01
3215,474,HIGH,2,0,2025-01-01
3216,379,HIGH,3,500,2025-01-01
3217,747,LOW,3,0,2025-01-01
3218,490,HIGH,3,0,2025-01-01
3219,426,HIGH,1,0,2025-01-01
3220,708,LOW,1,0,2025-01-01
3221,381,HIGH,2,0,2025-01-01
3222,407,HIGH,2,0,2025-01-01
3223,844,LOW,0,0,2025-01-01
3224,614,MEDIUM,2,0,2025-01-01
3225,489,HIGH,2,0,2025-01-01
3226,509,HIGH,4,500,2025-01-01
3227,833,LOW,1,500,2025-01-01
3228,697,LOW,3,1500,2025-01-01
3229,697,LOW,0,0,2025-01-01
3230,673,LOW,3,0,2025-01-01
3231,488,HIGH,3,0,2025-01-01
3232,845,LOW,3,0,2025-01-01
3233,704,LOW,0,1500,2025-01-01
3234,707,LOW,3,0,2025-01-01
3235,660,MEDIUM,1,0,2025-01-01
3236,767,LOW,4,500,2025-01-01
3237,526,HIGH,1,500,2025-01-01
3238,579,HIGH,1,0,2025-01-01
3239,400,HIGH,1,0,2025-01-01
3240,351,HIGH,0,0,2025-01-01
3241,808,LOW,1,0,2025-01-01
3242,637,MEDIUM,3,1500,2025-01-01
3243,492,HIGH,1,0,2025-01-01
3244,460,HIGH,2,0,2025-01-01
3245,829,LOW,4,500,2025-01-01
3246,453,HIGH,3,1500,2025-01-01
3247,565,HIGH,0,0,2025-01-01
3248,408,HIGH,2,0,2025-01-01
3249,639,MEDIUM,3,0,2025-01-01
3250,580,MEDIUM,2,0,2025-01-01
3251,558,HIGH,4,500,2025-01-01
3252,425,HIGH,3,1500,2025-01-01
3253,725,LOW,2,0,2025-01-01
3254,763,LOW,3,1500,2025-01-01
3255,511,HIGH,2,0,2025-01-01
3256,579,HIGH,0,500,2025-01-01
3257,784,LOW,4,0,2025-01-01
3258,723,LOW,3,0,2025-01-01
3259,764,LOW,1,0,2025-01-01
3260,356,HIGH,3,1500,2025-01-01
3261,783,LOW,1,500,2025-01-01
3262,689,LOW,4,0,2025-01-01
3263,565,HIGH,4,0,2025-01-01
3264,433,HIGH,1,0,2025-01-01
3265,370,HIGH,3,0,2025-01-01
3266,355,HIGH,2,1500,2025-01-01
3267,755,LOW,1,0,2025-01-01
3268,662,MEDIUM,4,0,2025-01-01
3269,595,MEDIUM,2,500,2025-01-01
3270,770,LOW,3,500,2025-01-01
3271,710,LOW,1,1500,2025-01-01
3272,333,HIGH,3,0,2025-01-01
3273,664,MEDIUM,1,0,2025-01-01
3274,391,HIGH,1,0,2025-01-01
3275,814,LOW,1,1500,2025-01-01
3276,312,HIGH,1,0,2025-01-01
3277,513,HIGH,2,500,2025-01-01
3278,534,HIGH,0,0,2025-01-01
3279,587,MEDIUM,1,1500,2025-01-01
3280,778,LOW,0,0,2025-01-01
3281,709,LOW,2,0,2025-01-01
3282,311,HIGH,1,500,2025-01-01
3283,475,HIGH,4,1500,2025-01-01
3284,504,HIGH,2,1500,2025-01-01
3285,737,LOW,1,500,2025-01-01
3286,307,HIGH,0,0,2025-01-01
3287,762,LOW,0,0,2025-01-01
3288,552,HIGH,2,0,2025-01-01
3289,815,LOW,4,0,2025-01-01
3290,796,LOW,3,0,2025-01-01
3291,777,LOW,0,0,2025-01-01
3292,541,HIGH,3,1500,2025-01-01
3293,714,LOW,3,0,2025-01-01
3294,400,HIGH,2,500,2025-01-01
3295,633,MEDIUM,4,0,2025-01-01
3296,722,LOW,0,0,2025-01-01
3297,747,LOW,3,0,2025-01-01
3298,677,LOW,3,500,2025-01-01
3299,845,LOW,2,1500,2025-01-01
3300,386,HIGH,0,0,2025-01-01
3301,438,HIGH,1,0,2025-01-01
3302,720,LOW,1,0,2025-01-01
3303,523,HIGH,4,1500,2025-01-01
3304,565,HIGH,4,0,2025-01-01
3305,750,LOW,0,500,2025-01-01
3306,700,LOW,3,0,2025-01-01
3307,525,HIGH,0,500,2025-01-01
3308,787,LOW,3,0,2025-01-01
3309,567,HIGH,4,0,2025-01-01
3310,741,LOW,2,0,2025-01-01
3311,329,HIGH,0,0,2025-01-01
3312,642,MEDIUM,1,0,2025-01-01
3313,829,LOW,3,0,2025-01-01
3314,610,MEDIUM,4,0,2025-01-01
3315,436,HIGH,3,1500,2025-01-01
3316,432,HIGH,1,0,2025-01-01
3317,811,LOW,0,1500,2025-01-01
3318,516,HIGH,3,0,2025-01-01
3319,815,LOW,1,0,2025-01-01
3320,631,MEDIUM,1,0,2025-01-01
3321,433,HIGH,0,0,2025-01-01
3322,817,LOW,1,0,2025-01-01
3323,379,HIGH,4,0,2025-01-01
3324,849,LOW,2,1500,2025-01-01
3325,695,LOW,4,0,2025-01-01
3326,823,LOW,3,0,2025-01-01
3327,330,HIGH,2,1500,2025-01-01
3328,341,HIGH,3,0,2025-01-01
3329,599,MEDIUM,0,0,2025-01-01
3330,815,LOW,3,1500,2025-01-01
3331,730,LOW,3,0,2025-01-01
3332,735,LOW,3,1500,2025-01-01
3333,331,HIGH,1,500,2025-01-01
3334,531,HIGH,3,0,2025-01-01
3335,310,HIGH,2,0,2025-01-01
3336,301,HIGH,3,0,2025-01-01
3337,555,HIGH,2,0,2025-01-01
3338,796,LOW,2,0,2025-01-01
3339,717,LOW,3,0,2025-01-01
3340,337,HIGH,1,0,2025-01-01
3341,458,HIGH,1,0,2025-01-01
3342,542,HIGH,2,0,2025-01-01
3343,755,LOW,1,1500,2025-01-01
3344,513,HIGH,3,0,2025-01-01
3345,492,HIGH,4,0,2025-01-01
3346,711,LOW,4,0,2025-01-01
3347,526,HIGH,0,0,2025-01-01
3348,616,MEDIUM,4,0,2025-01-01
3349,787,LOW,0,500,2025-01-01
3350,674,LOW,0,1500,2025-01-01
3351,740,LOW,4,0,2025-01-01
3352,573,HIGH,2,0,2025-01-01
3353,558,HIGH,4,0,2025-01-01
3354,736,LOW,4,0,2025-01-01
3355,462,HIGH,3,0,2025-01-01
3356,598,MEDIUM,0,0,2025-01-01
3357,817,LOW,4,1500,2025-01-01
3358,575,HIGH,4,500,2025-01-01
3359,761,LOW,0,0,2025-01-01
3360,558,HIGH,3,0,2025-01-01
3361,754,LOW,4,0,2025-01-01
3362,494,HIGH,0,500,2025-01-01
3363,619,MEDIUM,1,1500,2025-01-01
3364,558,HIGH,3,0,2025-01-01
3365,530,HIGH,0,0,2025-01-01
3366,566,HIGH,3,0,2025-01-01
3367,618,MEDIUM,1,0,2025-01-01
3368,817,LOW,1,0,2025-01-01
3369,350,HIGH,3,0,2025-01-01
3370,660,MEDIUM,3,0,2025-01-01
3371,344,HIGH,2,1500,2025-01-01
3372,810,LOW,1,1500,2025-01-01
3373,563,HIGH,3,0,2025-01-01
3374,616,MEDIUM,0,0,2025-01-01
3375,474,HIGH,3,0,2025-01-01
3376,336,HIGH,4,0,2025-01-01
3377,409,HIGH,3,0,2025-01-01
3378,659,MEDIUM,3,0,2025-01-01
3379,798,LOW,4,0,2025-01-01
3380,634,MEDIUM,3,500,2025-01-01
3381,636,MEDIUM,3,0,2025-01-01
3382,683,LOW,2,1500,2025-01-01
3383,570,HIGH,2,0,2025-01-01
3384,790,LOW,4,0,2025-01-01
3385,497,HIGH,4,500,2025-01-01
3386,432,HIGH,4,0,2025-01-01
3387,421,HIGH,2,0,2025-01-01
3388,625,MEDIUM,1,0,2025-01-01
3389,680,LOW,4,0,2025-01-01
3390,802,LOW,0,0,2025-01-01
3391,369,HIGH,3,500,2025-01-01
3392,672,LOW,1,0,2025-01-01
3393,786,LOW,3,0,2025-01-01
3394,608,MEDIUM,3,0,2025-01-01
3395,362,HIGH,4,0,2025-01-01
3396,349,HIGH,1,0,2025-01-01
3397,302,HIGH,0,0,2025-01-01
3398,835,LOW,3,0,2025-01-01
3399,377,HIGH,1,0,2025-01-01
3400,340,HIGH,1,0,2025-01-01
3401,325,HIGH,0,1500,2025-01-01
3402,453,HIGH,1,1500,2025-01-01
3403,576,HIGH,3,500,2025-01-01
3404,538,HIGH,0,0,2025-01-01
3405,341,HIGH,0,0,2025-01-01
3406,484,HIGH,2,0,2025-01-01
3407,341,HIGH,1,0,2025-01-01
3408,473,HIGH,4,500,2025-01-01
3409,403,HIGH,0,0,2025-01-01
3410,353,HIGH,1,0,2025-01-01
3411,556,HIGH,0,1500,2025-01-01
3412,653,MEDIUM,0,0,2025-01-01
3413,338,HIGH,4,0,2025-01-01
3414,525,HIGH,0,1500,2025-01-01
3415,802,LOW,0,0,2025-01-01
3416,627,MEDIUM,0,0,2025-01-01
3417,615,MEDIUM,3,0,2025-01-01
3418,548,HIGH,2,0,2025-01-01
3419,447,HIGH,3,0,2025-01-01
3420,825,LOW,1,0,2025-01-01
3421,675,LOW,0,0,2025-01-01
3422,423,HIGH,0,0,2025-01-01
3423,446,HIGH,4,0,2025-01-01
3424,319,HIGH,2,0,2025-01-01
3425,586,MEDIUM,2,0,2025-01-01
3426,829,LOW,4,0,2025-01-01
3427,681,LOW,4,0,2025-01-01
3428,694,LOW,3,0,2025-01-01
3429,545,HIGH,2,0,2025-01-01
3430,568,HIGH,4,1500,2025-01-01
3431,783,LOW,4,0,2025-01-01
3432,833,LOW,2,0,2025-01-01
3433,578,HIGH,0,500,2025-01-01
3434,794,LOW,0,0,2025-01-01
3435,631,MEDIUM,0,0,2025-01-01
3436,420,HIGH,1,500,2025-01-01
3437,721,LOW,1,1500,2025-01-01
3438,406,HIGH,1,0,2025-01-01
3439,424,HIGH,2,0,2025-01-01
3440,612,MEDIUM,1,0,2025-01-01
3441,392,HIGH,0,0,2025-01-01
3442,657,MEDIUM,0,500,2025-01-01
3443,662,MEDIUM,2,0,2025-01-01
3444,371,HIGH,0,500,2025-01-01
3445,361,HIGH,1,0,2025-01-01
3446,316,HIGH,4,0,2025-01-01
3447,683,LOW,1,0,2025-01-01
3448,635,MEDIUM,4,1500,2025-01-01
3449,371,HIGH,1,0,2025-01-01
3450,590,MEDIUM,1,1500,2025-01-01
3451,582,MEDIUM,3,500,2025-01-01
3452,684,LOW,3,0,2025-01-01
3453,407,HIGH,2,0,2025-01-01
3454,659,MEDIUM,4,0,2025-01-01
3455,330,HIGH,3,1500,2025-01-01
3456,751,LOW,1,0,2025-01-01
3457,697,LOW,3,0,2025-01-01
3458,580,MEDIUM,4,0,2025-01-01
3459,721,LOW,4,0,2025-01-01
3460,335,HIGH,0,0,2025-01-01
3461,395,HIGH,0,500,2025-01-01
3462,502,HIGH,1,0,2025-01-01
3463,644,MEDIUM,4,0,2025-01-01
3464,684,LOW,0,0,2025-01-01
3465,661,MEDIUM,3,500,2025-01-01
3466,799,LOW,4,0,2025-01-01
3467,572,HIGH,4,500,2025-01-01
3468,645,MEDIUM,3,0,2025-01-01
3469,699,LOW,3,0,2025-01-01
3470,591,MEDIUM,4,0,2025-01-01
3471,412,HIGH,3,0,2025-01-01
3472,413,HIGH,2,500,2025-01-01
3473,745,LOW,0,0,2025-01-01
3474,422,HIGH,4,1500,2025-01-01
3475,765,LOW,1,500,2025-01-01
3476,665,MEDIUM,4,500,2025-01-01
3477,531,HIGH,0,0,2025-01-01
3478,554,HIGH,1,1500,2025-01-01
3479,398,HIGH,0,0,2025-01-01
3480,531,HIGH,1,500,2025-01-01
3481,523,HIGH,4,0,2025-01-01
3482,304,HIGH,0,500,2025-01-01
3483,421,HIGH,2,0,2025-01-01
3484,501,HIGH,3,0,2025-01-01
3485,336,HIGH,4,0,2025-01-01
3486,821,LOW,3,0,2025-01-01
3487,813,LOW,0,0,2025-01-01
3488,370,HIGH,4,1500,2025-01-01
3489,761,LOW,1,0,2025-01-01
3490,651,MEDIUM,1,0,2025-01-01
3491,354,HIGH,2,0,2025-01-01
3492,667,MEDIUM,3,0,2025-01-01
3493,794,LOW,1,0,2025-01-01
3494,549,HIGH,2,0,2025-01-01
3495,488,HIGH,2,0,2025-01-01
3496,434,HIGH,1,1500,2025-01-01
3497,771,LOW,3,0,2025-01-01
3498,714,LOW,1,0,2025-01-01
3499,361,HIGH,0,500,2025-01-01
3500,696,LOW,4,0,2025-01-01
3501,653,MEDIUM,0,500,2025-01-01
3502,301,HIGH,3,1500,2025-01-01
3503,508,HIGH,2,0,2025-01-01
3504,788,LOW,4,0,2025-01-01
3505,304,HIGH,2,0,2025-01-01
3506,823,LOW,3,500,2025-01-01
3507,561,HIGH,4,1500,2025-01-01
3508,733,LOW,2,1500,2025-01-01
3509,650,MEDIUM,3,1500,2025-01-01
3510,377,HIGH,4,0,2025-01-01
3511,356,HIGH,3,0,2025-01-01
3512,712,LOW,4,0,2025-01-01
3513,741,LOW,2,0,2025-01-01
3514,521,HIGH,2,1500,2025-01-01
3515,489,HIGH,1,1500,2025-01-01
3516,431,HIGH,2,0,2025-01-01
3517,579,HIGH,0,1500,2025-01-01
3518,661,MEDIUM,1,0,2025-01-01
3519,657,MEDIUM,0,0,2025-01-01
3520,677,LOW,0,0,2025-01-01
3521,763,LOW,3,0,2025-01-01
3522,598,MEDIUM,0,1500,2025-01-01
3523,332,HIGH,4,0,2025-01-01
3524,725,LOW,3,500,2025-01-01
3525,346,HIGH,1,0,2025-01-01
3526,799,LOW,3,0,2025-01-01
3527,678,LOW,4,0,2025-01-01
3528,335,HIGH,4,1500,2025-01-01
3529,755,LOW,0,0,2025-01-01
3530,479,HIGH,1,1500,2025-01-01
3531,384,HIGH,2,0,2025-01-01
3532,827,LOW,4,0,2025-01-01
3533,825,LOW,4,500,2025-01-01
3534,663,MEDIUM,2,0,2025-01-01
3535,812,LOW,1,500,2025-01-01
3536,580,MEDIUM,1,0,2025-01-01
3537,794,LOW,3,0,2025-01-01
3538,635,MEDIUM,4,0,2025-01-01
3539,573,HIGH,3,0,2025-01-01
3540,679,LOW,2,500,2025-01-01
3541,828,LOW,2,0,2025-01-01
3542,803,LOW,1,0,2025-01-01
3543,423,HIGH,1,0,2025-01-01
3544,733,LOW,1,0,2025-01-01
3545,778,LOW,3,0,2025-01-01
3546,653,MEDIUM,0,0,2025-01-01
3547,578,HIGH,3,0,2025-01-01
3548,490,HIGH,0,500,2025-01-01
3549,300,HIGH,0,0,2025-01-01
3550,344,HIGH,4,500,2025-01-01
3551,792,LOW,2,1500,2025-01-01
3552,363,HIGH,2,0,2025-01-01
3553,386,HIGH,0,0,2025-01-01
3554,380,HIGH,0,0,2025-01-01
3555,815,LOW,2,1500,2025-01-01
3556,610,MEDIUM,4,0,2025-01-01
3557,508,HIGH,3,1500,2025-01-01
3558,733,LOW,3,0,2025-01-01
3559,743,LOW,0,0,2025-01-01
3560,570,HIGH,0,0,2025-01-01
3561,675,LOW,3,0,2025-01-01
3562,445,HIGH,1,0,2025-01-01
3563,318,HIGH,2,0,2025-01-01
3564,660,MEDIUM,0,0,2025-01-01
3565,820,LOW,3,0,2025-01-01
3566,349,HIGH,2,500,2025-01-01
3567,471,HIGH,1,0,2025-01-01
3568,524,HIGH,1,1500,2025-01-01
3569,404,HIGH,0,0,2025-01-01
3570,511,HIGH,4,1500,2025-01-01
3571,823,LOW,2,500,2025-01-01
3572,644,MEDIUM,0,1500,2025-01-01
3573,424,HIGH,3,0,2025-01-01
3574,531,HIGH,2,0,2025-01-01
3575,832,LOW,1,0,2025-01-01
3576,455,HIGH,3,0,2025-01-01
3577,532,HIGH,0,0,2025-01-01
3578,774,LOW,0,0,2025-01-01
3579,560,HIGH,0,0,2025-01-01
3580,544,HIGH,1,0,2025-01-01
3581,809,LOW,3,0,2025-01-01
3582,760,LOW,1,0,2025-01-01
3583,498,HIGH,3,1500,2025-01-01
3584,571,HIGH,2,0,2025-01-01
3585,847,LOW,3,0,2025-01-01
3586,435,HIGH,3,0,2025-01-01
3587,579,HIGH,4,0,2025-01-01
3588,319,HIGH,3,0,2025-01-01
3589,724,LOW,1,500,2025-01-01
3590,472,HIGH,4,1500,2025-01-01
3591,501,HIGH,4,0,2025-01-01
3592,398,HIGH,4,0,2025-01-01
3593,630,MEDIUM,0,0,2025-01-01
3594,502,HIGH,1,0,2025-01-01
3595,339,HIGH,4,0,2025-01-01
3596,414,HIGH,3,1500,2025-01-01
3597,627,MEDIUM,0,0,2025-01-01
3598,678,LOW,4,0,2025-01-01
3599,587,MEDIUM,3,0,2025-01-01
3600,532,HIGH,0,1500,2025-01-01
3601,495,HIGH,0,0,2025-01-01
3602,652,MEDIUM,4,0,2025-01-01
3603,718,LOW,1,0,2025-01-01
3604,322,HIGH,0,0,2025-01-01
3605,576,HIGH,4,500,2025-01-01
3606,350,HIGH,1,0,2025-01-01
3607,324,HIGH,0,1500,2025-01-01
3608,611,MEDIUM,1,0,2025-01-01
3609,529,HIGH,0,0,2025-01-01
3610,511,HIGH,1,0,2025-01-01
3611,742,LOW,2,0,2025-01-01
3612,691,LOW,0,0,2025-01-01
3613,508,HIGH,0,0,2025-01-01
3614,521,HIGH,2,1500,2025-01-01
3615,733,LOW,3,500,2025-01-01
3616,802,LOW,3,0,2025-01-01
3617,716,LOW,1,0,2025-01-01
3618,341,HIGH,3,0,2025-01-01
3619,831,LOW,2,0,2025-01-01
3620,832,LOW,2,0,2025-01-01
3621,681,LOW,3,0,2025-01-01
3622,563,HIGH,1,0,2025-01-01
3623,389,HIGH,0,0,2025-01-01
3624,604,MEDIUM,4,0,2025-01-01
3625,518,HIGH,2,0,2025-01-01
3626,344,HIGH,4,500,2025-01-01
3627,363,HIGH,0,500,2025-01-01
3628,515,HIGH,3,0,2025-01-01
3629,702,LOW,1,0,2025-01-01
3630,555,HIGH,4,0,2025-01-01
3631,436,HIGH,3,500,2025-01-01
3632,362,HIGH,3,0,2025-01-01
3633,694,LOW,0,0,2025-01-01
3634,321,HIGH,4,0,2025-01-01
3635,464,HIGH,3,0,2025-01-01
