txn_id,gateway_name,gateway_status,response_code,processing_time_ms,device_type,geo_location,processed_timestamp
42548,Square,SUCCESS,00,329,Desktop,New York,2024-11-27 08:13:33
42549,Stripe,SUCCESS,00,1322,Desktop,Dallas,2024-11-27 08:18:50
42550,Square,SUCCESS,00,406,POS,Chicago,2024-11-27 08:27:41
42551,AuthorizeNet,SUCCESS,00,288,Mobile,Los Angeles,2024-11-27 08:29:43
42552,Stripe,SUCCESS,00,1389,Mobile,Dallas,2024-11-27 10:09:52
42553,PayPal,SUCCESS,00,1265,POS,Chicago,2024-11-27 10:31:53
42554,AuthorizeNet,SUCCESS,00,1481,Desktop,New York,2024-11-27 10:50:38
42555,Stripe,SUCCESS,00,739,POS,Los Angeles,2024-11-27 10:57:41
42556,Square,SUCCESS,00,1256,POS,Los Angeles,2024-11-27 11:12:45
42557,PayPal,SUCCESS,00,1007,Desktop,Dallas,2024-11-27 11:45:47
42558,Stripe,SUCCESS,00,648,Mobile,New York,2024-11-27 11:57:41
42559,PayPal,SUCCESS,00,574,Mobile,New York,2024-11-27 12:24:28
42560,AuthorizeNet,SUCCESS,00,127,ATM,New York,2024-11-27 12:51:14
42561,Stripe,PENDING,99,1161,ATM,New York,2024-11-27 14:32:36
42562,AuthorizeNet,SUCCESS,00,755,Desktop,Chicago,2024-11-27 15:33:29
42563,PayPal,SUCCESS,00,991,Desktop,New York,2024-11-27 16:26:09
42564,Stripe,SUCCESS,00,114,POS,Los Angeles,2024-11-27 16:30:57
42565,PayPal,SUCCESS,00,865,POS,Chicago,2024-11-27 18:49:44
42566,PayPal,SUCCESS,00,442,POS,Chicago,2024-11-27 18:50:27
42567,AuthorizeNet,SUCCESS,00,140,Mobile,New York,2024-11-27 18:59:56
42568,AuthorizeNet,SUCCESS,00,1475,Desktop,New York,2024-11-27 19:30:44
42569,Square,SUCCESS,00,1354,Desktop,New York,2024-11-27 19:50:33
42570,PayPal,SUCCESS,00,1316,Desktop,Los Angeles,2024-11-27 20:48:31
42571,Stripe,SUCCESS,00,1227,POS,Los Angeles,2024-11-27 21:11:34
42572,AuthorizeNet,FAILED,12,293,ATM,Dallas,2024-11-27 21:30:22
42573,Square,SUCCESS,00,1001,ATM,New York,2024-11-27 21:41:32
42574,PayPal,PENDING,99,478,Mobile,Chicago,2024-11-27 21:46:47
42575,Stripe,SUCCESS,00,101,POS,Los Angeles,2024-11-27 22:02:36
42576,Square,SUCCESS,00,1000,Mobile,Los Angeles,2024-11-27 22:30:23
42577,Stripe,SUCCESS,00,339,POS,Dallas,2024-11-27 22:40:46
42578,Stripe,SUCCESS,00,209,Desktop,New York,2024-11-27 22:58:37
42579,Square,SUCCESS,00,1167,Desktop,Chicago,2024-11-27 23:32:46
42580,Stripe,SUCCESS,00,241,ATM,Los Angeles,2024-11-27 23:34:51
42581,AuthorizeNet,SUCCESS,00,1366,Desktop,Los Angeles,2024-11-27 23:45:31
42582,Stripe,SUCCESS,00,1110,Mobile,Dallas,2024-11-28 00:16:20
42583,AuthorizeNet,FAILED,05,113,Desktop,Los Angeles,2024-11-28 00:46:27
42584,Square,SUCCESS,00,720,ATM,Los Angeles,2024-11-28 01:46:52
42585,Square,SUCCESS,00,1480,Mobile,New York,2024-11-28 02:09:09
42586,Square,SUCCESS,00,212,Mobile,Chicago,2024-11-28 02:51:27
42587,Square,SUCCESS,00,584,Desktop,New York,2024-11-28 03:03:55
42588,PayPal,SUCCESS,00,270,ATM,Dallas,2024-11-28 03:11:53
42589,PayPal,SUCCESS,00,286,POS,Chicago,2024-11-28 03:19:25
42590,PayPal,SUCCESS,00,287,Mobile,Dallas,2024-11-28 03:20:00
42591,Stripe,SUCCESS,00,1035,POS,New York,2024-11-28 03:42:49
42592,Square,SUCCESS,00,973,Mobile,Los Angeles,2024-11-28 04:48:31
42593,Square,SUCCESS,00,503,POS,New York,2024-11-28 05:05:07
42594,PayPal,SUCCESS,00,1471,Mobile,Dallas,2024-11-28 08:02:06
42595,PayPal,SUCCESS,00,1438,Desktop,Los Angeles,2024-11-28 08:33:17
42596,PayPal,SUCCESS,00,1009,ATM,Dallas,2024-11-28 09:14:02
42597,Stripe,SUCCESS,00,937,Desktop,Los Angeles,2024-11-28 09:38:55
42598,Square,SUCCESS,00,1439,Mobile,Chicago,2024-11-28 10:16:20
42599,Square,SUCCESS,00,1368,POS,New York,2024-11-28 10:26:37
42600,AuthorizeNet,SUCCESS,00,144,Desktop,New York,2024-11-28 10:31:18
42601,PayPal,SUCCESS,00,1346,POS,Dallas,2024-11-28 12:33:57
42602,Stripe,FAILED,12,619,ATM,Dallas,2024-11-28 12:41:22
42603,Square,SUCCESS,00,617,POS,Dallas,2024-11-28 12:56:19
42604,Square,SUCCESS,00,1284,Mobile,New York,2024-11-28 13:14:36
42605,Stripe,SUCCESS,00,1356,POS,Dallas,2024-11-28 13:57:36
42606,Square,SUCCESS,00,715,POS,New York,2024-11-28 14:12:25
42607,PayPal,SUCCESS,00,1403,ATM,Los Angeles,2024-11-28 14:35:18
42608,Stripe,PENDING,99,1486,Mobile,Los Angeles,2024-11-28 15:11:14
42609,Square,SUCCESS,00,287,ATM,Chicago,2024-11-28 15:49:09
42610,Stripe,SUCCESS,00,1031,Desktop,New York,2024-11-28 16:38:01
42611,AuthorizeNet,SUCCESS,00,672,Mobile,Los Angeles,2024-11-28 17:14:20
42612,Stripe,SUCCESS,00,468,Desktop,New York,2024-11-28 17:46:58
42613,Stripe,SUCCESS,00,1209,Desktop,New York,2024-11-28 18:00:01
42614,AuthorizeNet,SUCCESS,00,1042,Desktop,New York,2024-11-28 18:21:50
42615,Stripe,SUCCESS,00,434,POS,Chicago,2024-11-28 18:30:13
42616,PayPal,SUCCESS,00,616,POS,Chicago,2024-11-28 18:44:26
42617,AuthorizeNet,PENDING,99,1161,POS,Dallas,2024-11-28 18:54:43
42618,Square,SUCCESS,00,1490,Mobile,New York,2024-11-28 20:44:18
42619,Square,SUCCESS,00,353,Mobile,Los Angeles,2024-11-28 21:41:18
42620,Square,SUCCESS,00,124,POS,Los Angeles,2024-11-28 22:22:30
42621,Stripe,SUCCESS,00,736,Mobile,Dallas,2024-11-28 22:42:13
42622,PayPal,SUCCESS,00,364,ATM,Chicago,2024-11-28 22:57:56
42623,PayPal,SUCCESS,00,1446,ATM,New York,2024-11-28 23:07:15
42624,PayPal,SUCCESS,00,678,POS,New York,2024-11-28 23:12:33
42625,Stripe,SUCCESS,00,1359,ATM,Los Angeles,2024-11-28 23:29:08
42626,Stripe,SUCCESS,00,161,ATM,Los Angeles,2024-11-28 23:38:43
42627,AuthorizeNet,SUCCESS,00,379,POS,Dallas,2024-11-29 00:26:33
42628,Square,SUCCESS,00,597,ATM,Chicago,2024-11-29 00:49:48
42629,PayPal,SUCCESS,00,261,Desktop,New York,2024-11-29 01:03:26
42630,Stripe,SUCCESS,00,1251,POS,Chicago,2024-11-29 01:19:20
42631,Stripe,SUCCESS,00,627,Mobile,Los Angeles,2024-11-29 01:42:26
42632,Square,SUCCESS,00,1094,POS,Chicago,2024-11-29 02:36:11
42633,PayPal,SUCCESS,00,1231,POS,Dallas,2024-11-29 02:49:13
42634,AuthorizeNet,SUCCESS,00,972,POS,New York,2024-11-29 02:53:12
42635,Stripe,SUCCESS,00,668,POS,New York,2024-11-29 02:55:28
42636,PayPal,SUCCESS,00,795,Mobile,Dallas,2024-11-29 04:15:10
42637,Stripe,PENDING,99,364,Desktop,Chicago,2024-11-29 04:16:18
42638,PayPal,SUCCESS,00,325,ATM,New York,2024-11-29 04:19:02
42639,PayPal,SUCCESS,00,1399,Mobile,Chicago,2024-11-29 04:33:42
42640,Stripe,SUCCESS,00,996,Desktop,New York,2024-11-29 04:34:39
42641,PayPal,FAILED,05,147,POS,New York,2024-11-29 05:12:12
42642,Square,SUCCESS,00,291,Mobile,Los Angeles,2024-11-29 05:19:06
42643,PayPal,SUCCESS,00,1357,ATM,Dallas,2024-11-29 05:26:54
42644,Stripe,SUCCESS,00,711,ATM,Chicago,2024-11-29 07:54:01
42645,Stripe,SUCCESS,00,709,Desktop,Los Angeles,2024-11-29 07:55:38
42646,Stripe,SUCCESS,00,928,Mobile,Los Angeles,2024-11-29 07:59:07
42647,AuthorizeNet,SUCCESS,00,888,ATM,Dallas,2024-11-29 08:19:50
42648,AuthorizeNet,SUCCESS,00,1196,Mobile,Chicago,2024-11-29 09:05:25
42649,Stripe,SUCCESS,00,1230,Desktop,New York,2024-11-29 09:10:30
42650,AuthorizeNet,SUCCESS,00,1198,Mobile,Dallas,2024-11-29 09:42:17
42651,PayPal,FAILED,05,1174,ATM,New York,2024-11-29 10:27:31
42652,Stripe,SUCCESS,00,904,Mobile,New York,2024-11-29 10:47:03
42653,Square,SUCCESS,00,175,Desktop,New York,2024-11-29 10:53:52
42654,Stripe,SUCCESS,00,515,POS,Chicago,2024-11-29 12:28:12
42655,Stripe,SUCCESS,00,1174,Desktop,New York,2024-11-29 13:37:41
42656,PayPal,SUCCESS,00,1433,Desktop,Los Angeles,2024-11-29 14:55:54
42657,AuthorizeNet,SUCCESS,00,267,Mobile,Dallas,2024-11-29 15:39:59
42658,Square,SUCCESS,00,862,Mobile,Dallas,2024-11-29 16:09:39
42659,PayPal,FAILED,05,768,Mobile,New York,2024-11-29 16:13:19
42660,PayPal,SUCCESS,00,900,Desktop,Chicago,2024-11-29 16:42:25
42661,Stripe,SUCCESS,00,1059,POS,Los Angeles,2024-11-29 17:11:13
42662,Stripe,SUCCESS,00,1268,ATM,Chicago,2024-11-29 17:16:04
42663,Square,SUCCESS,00,889,Desktop,Los Angeles,2024-11-29 18:02:50
42664,PayPal,SUCCESS,00,1178,Mobile,Chicago,2024-11-29 19:28:59
42665,Stripe,SUCCESS,00,1012,ATM,Los Angeles,2024-11-29 19:33:33
42666,Stripe,SUCCESS,00,482,Mobile,Los Angeles,2024-11-29 20:02:26
42667,Stripe,SUCCESS,00,1271,POS,Los Angeles,2024-11-29 20:06:18
42668,AuthorizeNet,SUCCESS,00,437,Desktop,Dallas,2024-11-29 21:33:08
42669,Square,SUCCESS,00,235,ATM,Chicago,2024-11-29 22:30:10
42670,AuthorizeNet,SUCCESS,00,661,ATM,Dallas,2024-11-29 23:05:48
42671,AuthorizeNet,FAILED,05,722,ATM,Dallas,2024-11-30 01:04:46
42672,PayPal,SUCCESS,00,522,Desktop,Dallas,2024-11-30 01:27:31
42673,PayPal,SUCCESS,00,868,ATM,New York,2024-11-30 02:09:11
42674,PayPal,SUCCESS,00,727,POS,Dallas,2024-11-30 02:26:05
42675,AuthorizeNet,SUCCESS,00,1465,POS,Dallas,2024-11-30 03:21:30
42676,Stripe,SUCCESS,00,1159,POS,Chicago,2024-11-30 03:23:04
42677,PayPal,FAILED,05,882,ATM,New York,2024-11-30 03:37:28
42678,Square,SUCCESS,00,1461,ATM,Chicago,2024-11-30 04:09:40
42679,AuthorizeNet,FAILED,05,1041,ATM,New York,2024-11-30 06:47:20
42680,PayPal,SUCCESS,00,1304,POS,New York,2024-11-30 07:02:15
42681,PayPal,SUCCESS,00,906,POS,Los Angeles,2024-11-30 08:35:48
42682,Square,SUCCESS,00,594,Mobile,Los Angeles,2024-11-30 09:21:40
42683,AuthorizeNet,SUCCESS,00,390,ATM,New York,2024-11-30 09:41:07
42684,Square,SUCCESS,00,981,POS,Dallas,2024-11-30 09:50:31
42685,PayPal,SUCCESS,00,648,POS,New York,2024-11-30 11:49:54
42686,PayPal,SUCCESS,00,185,POS,New York,2024-11-30 12:18:02
42687,Square,SUCCESS,00,978,ATM,Chicago,2024-11-30 12:19:01
42688,Stripe,SUCCESS,00,601,Mobile,Chicago,2024-11-30 12:32:49
42689,PayPal,FAILED,05,936,POS,New York,2024-11-30 13:13:23
42690,AuthorizeNet,SUCCESS,00,103,Mobile,Los Angeles,2024-11-30 13:51:24
42691,AuthorizeNet,SUCCESS,00,677,Mobile,Dallas,2024-11-30 13:58:13
42692,AuthorizeNet,SUCCESS,00,1388,Mobile,New York,2024-11-30 13:59:13
42693,AuthorizeNet,SUCCESS,00,1023,Mobile,Dallas,2024-11-30 14:22:29
42694,AuthorizeNet,SUCCESS,00,1464,ATM,Chicago,2024-11-30 14:35:38
42695,PayPal,FAILED,05,124,POS,Los Angeles,2024-11-30 14:43:51
42696,Stripe,SUCCESS,00,846,POS,Los Angeles,2024-11-30 14:48:20
42697,Square,SUCCESS,00,656,Mobile,New York,2024-11-30 15:03:11
42698,AuthorizeNet,SUCCESS,00,1022,POS,Dallas,2024-11-30 15:13:54
42699,Square,SUCCESS,00,1020,POS,New York,2024-11-30 16:58:59
42700,AuthorizeNet,SUCCESS,00,521,POS,Los Angeles,2024-11-30 18:35:35
42701,PayPal,SUCCESS,00,709,Desktop,New York,2024-11-30 18:43:07
42702,Stripe,SUCCESS,00,1412,Desktop,Los Angeles,2024-11-30 18:59:05
42703,Square,SUCCESS,00,496,Desktop,Dallas,2024-11-30 19:05:00
42704,AuthorizeNet,SUCCESS,00,1200,Desktop,New York,2024-11-30 21:26:18
42705,Stripe,SUCCESS,00,736,POS,Los Angeles,2024-11-30 22:50:37
42706,PayPal,SUCCESS,00,1212,Desktop,Chicago,2024-12-01 01:04:29
42707,Stripe,SUCCESS,00,1196,Mobile,Dallas,2024-12-01 01:31:37
42708,Square,SUCCESS,00,483,POS,New York,2024-12-01 02:15:16
42709,Stripe,SUCCESS,00,1481,Desktop,New York,2024-12-01 02:26:26
42710,Stripe,SUCCESS,00,630,ATM,New York,2024-12-01 03:12:40
42711,AuthorizeNet,SUCCESS,00,143,Desktop,Los Angeles,2024-12-01 04:17:29
42712,Square,SUCCESS,00,738,Desktop,Chicago,2024-12-01 04:20:05
42713,Square,SUCCESS,00,827,Desktop,Dallas,2024-12-01 04:39:32
42714,Square,SUCCESS,00,828,POS,Los Angeles,2024-12-01 04:44:14
42715,Stripe,SUCCESS,00,918,ATM,Dallas,2024-12-01 04:46:19
42716,Square,SUCCESS,00,224,Desktop,New York,2024-12-01 05:10:50
42717,PayPal,SUCCESS,00,1321,Mobile,Los Angeles,2024-12-01 05:31:44
42718,Stripe,SUCCESS,00,678,ATM,Dallas,2024-12-01 05:31:50
42719,AuthorizeNet,SUCCESS,00,143,ATM,New York,2024-12-01 05:32:08
42720,AuthorizeNet,SUCCESS,00,1426,POS,Dallas,2024-12-01 06:29:32
42721,PayPal,SUCCESS,00,1219,POS,Dallas,2024-12-01 06:39:35
42722,PayPal,SUCCESS,00,362,Desktop,Los Angeles,2024-12-01 06:42:11
42723,PayPal,SUCCESS,00,961,Mobile,Dallas,2024-12-01 07:12:26
42724,PayPal,SUCCESS,00,1291,POS,Los Angeles,2024-12-01 07:38:09
42725,PayPal,SUCCESS,00,689,ATM,Chicago,2024-12-01 08:02:53
42726,Square,SUCCESS,00,1341,POS,Los Angeles,2024-12-01 08:23:49
42727,PayPal,SUCCESS,00,1002,Mobile,Chicago,2024-12-01 08:26:46
42728,PayPal,SUCCESS,00,754,POS,Los Angeles,2024-12-01 08:38:16
42729,AuthorizeNet,SUCCESS,00,600,Mobile,Dallas,2024-12-01 09:55:58
42730,Square,SUCCESS,00,653,Mobile,Dallas,2024-12-01 10:15:20
42731,PayPal,SUCCESS,00,747,Desktop,Chicago,2024-12-01 10:51:39
42732,AuthorizeNet,SUCCESS,00,498,Desktop,Los Angeles,2024-12-01 11:13:57
42733,AuthorizeNet,FAILED,05,655,Desktop,Chicago,2024-12-01 12:18:35
42734,Square,SUCCESS,00,755,Desktop,New York,2024-12-01 12:33:22
42735,Stripe,SUCCESS,00,297,Desktop,New York,2024-12-01 13:03:59
42736,AuthorizeNet,SUCCESS,00,588,ATM,Dallas,2024-12-01 13:28:43
42737,Square,SUCCESS,00,436,ATM,Dallas,2024-12-01 13:42:31
42738,PayPal,SUCCESS,00,590,POS,New York,2024-12-01 14:26:49
42739,Square,SUCCESS,00,454,Desktop,New York,2024-12-01 15:05:42
42740,AuthorizeNet,SUCCESS,00,376,Mobile,New York,2024-12-01 15:59:06
42741,PayPal,FAILED,05,1293,Mobile,Dallas,2024-12-01 16:01:31
42742,Stripe,SUCCESS,00,1018,ATM,New York,2024-12-01 17:12:00
42743,AuthorizeNet,PENDING,99,1174,Desktop,Los Angeles,2024-12-01 17:13:54
42744,PayPal,SUCCESS,00,895,Desktop,Chicago,2024-12-01 17:51:42
42745,AuthorizeNet,FAILED,05,1498,Desktop,New York,2024-12-01 18:20:52
42746,Stripe,SUCCESS,00,705,POS,Chicago,2024-12-01 18:43:27
42747,AuthorizeNet,SUCCESS,00,819,ATM,Chicago,2024-12-01 19:07:21
42748,Square,SUCCESS,00,758,POS,Dallas,2024-12-01 19:27:48
42749,AuthorizeNet,SUCCESS,00,342,Mobile,Chicago,2024-12-01 21:01:58
42750,PayPal,SUCCESS,00,1124,Desktop,Dallas,2024-12-01 21:32:02
42751,Square,SUCCESS,00,382,Desktop,Dallas,2024-12-01 22:53:31
42752,AuthorizeNet,SUCCESS,00,707,Mobile,Dallas,2024-12-01 23:24:30
42753,PayPal,SUCCESS,00,1135,Desktop,Chicago,2024-12-01 23:40:03
42754,PayPal,SUCCESS,00,1144,Mobile,New York,2024-12-02 00:16:28
42755,AuthorizeNet,SUCCESS,00,1196,POS,Chicago,2024-12-02 00:47:05
42756,PayPal,SUCCESS,00,811,POS,Los Angeles,2024-12-02 00:48:31
42757,Stripe,SUCCESS,00,574,Desktop,Los Angeles,2024-12-02 00:58:25
42758,AuthorizeNet,FAILED,12,726,POS,Chicago,2024-12-02 02:18:21
42759,Stripe,FAILED,05,541,Mobile,Chicago,2024-12-02 02:47:29
42760,Stripe,FAILED,12,916,Desktop,Dallas,2024-12-02 03:43:12
42761,Square,SUCCESS,00,581,Mobile,Chicago,2024-12-02 03:53:39
42762,AuthorizeNet,SUCCESS,00,924,ATM,Chicago,2024-12-02 04:01:51
42763,PayPal,FAILED,05,1214,Mobile,New York,2024-12-02 04:11:42
42764,PayPal,SUCCESS,00,284,Desktop,Dallas,2024-12-02 04:30:22
42765,Stripe,SUCCESS,00,1077,ATM,Chicago,2024-12-02 04:37:22
42766,Square,SUCCESS,00,910,ATM,Chicago,2024-12-02 04:45:52
42767,PayPal,FAILED,05,671,Desktop,Los Angeles,2024-12-02 05:11:52
42768,PayPal,SUCCESS,00,1355,ATM,Dallas,2024-12-02 06:03:08
42769,Stripe,SUCCESS,00,368,ATM,Los Angeles,2024-12-02 06:30:36
42770,Square,SUCCESS,00,947,Mobile,Los Angeles,2024-12-02 07:35:12
42771,Stripe,PENDING,99,578,Mobile,Chicago,2024-12-02 07:53:43
42772,Stripe,SUCCESS,00,383,POS,Chicago,2024-12-02 08:21:07
42773,Stripe,SUCCESS,00,649,Desktop,Los Angeles,2024-12-02 08:57:32
42774,Stripe,SUCCESS,00,686,POS,Chicago,2024-12-02 10:39:22
42775,AuthorizeNet,SUCCESS,00,346,ATM,Dallas,2024-12-02 11:59:19
42776,AuthorizeNet,SUCCESS,00,371,POS,Chicago,2024-12-02 12:18:26
42777,Square,SUCCESS,00,579,Desktop,New York,2024-12-02 12:38:39
42778,AuthorizeNet,SUCCESS,00,1272,Desktop,Dallas,2024-12-02 14:21:14
42779,AuthorizeNet,SUCCESS,00,1298,Desktop,Dallas,2024-12-02 14:23:10
42780,Square,SUCCESS,00,1271,Mobile,Los Angeles,2024-12-02 14:23:52
42781,Stripe,SUCCESS,00,752,Mobile,New York,2024-12-02 14:30:40
42782,AuthorizeNet,SUCCESS,00,716,POS,New York,2024-12-02 14:48:55
42783,Square,SUCCESS,00,549,ATM,Los Angeles,2024-12-02 15:24:00
42784,AuthorizeNet,SUCCESS,00,864,ATM,Los Angeles,2024-12-02 15:27:30
42785,Square,SUCCESS,00,1329,Desktop,New York,2024-12-02 15:58:24
42786,AuthorizeNet,SUCCESS,00,1478,Desktop,Los Angeles,2024-12-02 16:07:39
42787,Square,SUCCESS,00,1301,ATM,New York,2024-12-02 17:01:59
42788,PayPal,SUCCESS,00,1003,Mobile,Los Angeles,2024-12-02 17:33:54
42789,PayPal,SUCCESS,00,1006,Mobile,Chicago,2024-12-02 19:45:52
42790,PayPal,FAILED,12,809,Desktop,Dallas,2024-12-02 20:49:40
42791,PayPal,SUCCESS,00,341,ATM,Chicago,2024-12-02 22:12:17
42792,AuthorizeNet,SUCCESS,00,369,Mobile,Los Angeles,2024-12-02 23:05:39
42793,Square,SUCCESS,00,1492,POS,Los Angeles,2024-12-02 23:22:32
42794,Square,SUCCESS,00,1416,Desktop,Chicago,2024-12-02 23:43:29
42795,PayPal,SUCCESS,00,1022,ATM,Chicago,2024-12-03 00:09:39
42796,Stripe,SUCCESS,00,649,Mobile,Los Angeles,2024-12-03 01:43:28
42797,Stripe,SUCCESS,00,920,Mobile,New York,2024-12-03 02:14:54
42798,Square,SUCCESS,00,1483,Desktop,Los Angeles,2024-12-03 02:18:33
42799,Square,SUCCESS,00,533,Mobile,Dallas,2024-12-03 02:43:12
42800,Square,SUCCESS,00,1168,ATM,Chicago,2024-12-03 03:02:13
42801,AuthorizeNet,SUCCESS,00,677,POS,Chicago,2024-12-03 03:28:30
42802,Square,SUCCESS,00,1175,Mobile,Los Angeles,2024-12-03 03:35:11
42803,PayPal,SUCCESS,00,992,POS,Los Angeles,2024-12-03 03:50:40
42804,Stripe,SUCCESS,00,1368,ATM,New York,2024-12-03 04:37:59
42805,AuthorizeNet,SUCCESS,00,211,POS,Chicago,2024-12-03 04:43:06
42806,AuthorizeNet,SUCCESS,00,280,POS,Dallas,2024-12-03 05:18:53
42807,Square,SUCCESS,00,870,ATM,Los Angeles,2024-12-03 07:35:51
42808,PayPal,SUCCESS,00,1202,Desktop,New York,2024-12-03 07:50:43
42809,AuthorizeNet,SUCCESS,00,1328,ATM,New York,2024-12-03 08:02:11
42810,PayPal,SUCCESS,00,1157,POS,Los Angeles,2024-12-03 08:02:14
42811,Square,SUCCESS,00,280,Mobile,Los Angeles,2024-12-03 08:22:20
42812,Stripe,SUCCESS,00,1253,Mobile,Chicago,2024-12-03 08:43:42
42813,Stripe,SUCCESS,00,910,POS,Los Angeles,2024-12-03 08:54:19
42814,Stripe,SUCCESS,00,723,POS,Dallas,2024-12-03 09:36:20
42815,Square,SUCCESS,00,875,Desktop,Chicago,2024-12-03 09:42:03
42816,AuthorizeNet,SUCCESS,00,726,POS,Dallas,2024-12-03 09:56:27
42817,Square,SUCCESS,00,1200,POS,Chicago,2024-12-03 10:05:09
42818,Square,FAILED,12,902,POS,New York,2024-12-03 11:20:15
42819,PayPal,SUCCESS,00,1342,Mobile,Los Angeles,2024-12-03 11:20:22
42820,PayPal,SUCCESS,00,967,ATM,Los Angeles,2024-12-03 11:41:44
42821,Square,SUCCESS,00,820,Mobile,New York,2024-12-03 12:09:47
42822,Square,SUCCESS,00,1341,Desktop,Los Angeles,2024-12-03 12:27:39
42823,AuthorizeNet,SUCCESS,00,577,ATM,Dallas,2024-12-03 13:06:18
42824,Square,SUCCESS,00,1217,Desktop,Chicago,2024-12-03 13:35:52
42825,AuthorizeNet,SUCCESS,00,1088,Desktop,Chicago,2024-12-03 13:47:55
42826,AuthorizeNet,SUCCESS,00,1283,Mobile,Chicago,2024-12-03 16:23:00
42827,Stripe,SUCCESS,00,1298,POS,Dallas,2024-12-03 16:29:23
42828,Stripe,SUCCESS,00,834,ATM,Chicago,2024-12-03 17:03:27
42829,Stripe,SUCCESS,00,111,Mobile,Dallas,2024-12-03 18:05:25
42830,AuthorizeNet,SUCCESS,00,955,POS,Chicago,2024-12-03 19:15:34
42831,Square,SUCCESS,00,398,POS,Dallas,2024-12-03 19:43:16
42832,Stripe,SUCCESS,00,848,ATM,Dallas,2024-12-03 19:58:11
42833,Stripe,SUCCESS,00,1375,POS,Los Angeles,2024-12-03 20:03:10
42834,PayPal,SUCCESS,00,612,POS,New York,2024-12-03 20:09:48
42835,Square,FAILED,05,650,Desktop,Chicago,2024-12-03 20:31:12
42836,Stripe,SUCCESS,00,1499,Desktop,New York,2024-12-03 20:43:48
42837,Square,SUCCESS,00,1427,POS,Dallas,2024-12-03 21:02:59
42838,Square,FAILED,12,123,Mobile,Dallas,2024-12-03 21:47:58
42839,AuthorizeNet,SUCCESS,00,940,Desktop,Los Angeles,2024-12-03 21:56:35
42840,PayPal,SUCCESS,00,1056,Desktop,New York,2024-12-03 22:24:24
42841,Stripe,SUCCESS,00,1119,ATM,Los Angeles,2024-12-04 00:04:32
42842,Square,SUCCESS,00,1191,POS,New York,2024-12-04 00:25:06
42843,PayPal,SUCCESS,00,1327,Mobile,Chicago,2024-12-04 00:54:38
42844,PayPal,SUCCESS,00,624,Desktop,Los Angeles,2024-12-04 01:23:27
42845,Stripe,SUCCESS,00,955,POS,Chicago,2024-12-04 03:08:52
42846,Square,SUCCESS,00,1478,Desktop,New York,2024-12-04 03:27:00
42847,AuthorizeNet,SUCCESS,00,729,Mobile,Los Angeles,2024-12-04 05:03:20
42848,AuthorizeNet,FAILED,12,354,Desktop,Chicago,2024-12-04 05:38:10
42849,PayPal,SUCCESS,00,324,Mobile,Dallas,2024-12-04 06:14:08
42850,PayPal,SUCCESS,00,1238,Desktop,New York,2024-12-04 06:28:33
42851,Square,SUCCESS,00,1406,ATM,Dallas,2024-12-04 06:59:03
42852,PayPal,SUCCESS,00,144,POS,New York,2024-12-04 07:14:26
42853,Square,SUCCESS,00,917,Desktop,Los Angeles,2024-12-04 07:18:48
42854,Stripe,SUCCESS,00,1035,Desktop,Chicago,2024-12-04 07:31:14
42855,Stripe,SUCCESS,00,1130,POS,Dallas,2024-12-04 10:06:52
42856,PayPal,SUCCESS,00,366,Mobile,Chicago,2024-12-04 10:10:38
42857,Square,SUCCESS,00,1472,POS,Los Angeles,2024-12-04 11:08:54
42858,Square,SUCCESS,00,1420,POS,Dallas,2024-12-04 12:20:09
42859,Stripe,SUCCESS,00,659,POS,Dallas,2024-12-04 12:41:40
42860,AuthorizeNet,SUCCESS,00,678,Desktop,Chicago,2024-12-04 12:45:51
42861,Stripe,FAILED,05,831,Desktop,New York,2024-12-04 12:46:59
42862,Stripe,SUCCESS,00,1479,Mobile,Dallas,2024-12-04 13:23:06
42863,Stripe,FAILED,05,644,Mobile,Chicago,2024-12-04 15:32:08
42864,PayPal,FAILED,12,1186,ATM,Chicago,2024-12-04 16:08:27
42865,PayPal,SUCCESS,00,843,Mobile,Chicago,2024-12-04 16:10:30
42866,PayPal,SUCCESS,00,777,Mobile,Chicago,2024-12-04 17:54:19
42867,PayPal,SUCCESS,00,429,Desktop,Dallas,2024-12-04 17:55:00
42868,PayPal,SUCCESS,00,1449,POS,Los Angeles,2024-12-04 18:36:27
42869,Square,SUCCESS,00,1352,Desktop,Chicago,2024-12-04 19:58:54
42870,Square,SUCCESS,00,1177,ATM,Dallas,2024-12-04 20:29:00
42871,Square,SUCCESS,00,1390,POS,Chicago,2024-12-04 20:43:50
42872,Stripe,SUCCESS,00,715,Desktop,Dallas,2024-12-04 20:44:42
42873,AuthorizeNet,SUCCESS,00,1133,POS,Chicago,2024-12-04 21:02:07
42874,AuthorizeNet,SUCCESS,00,219,ATM,Chicago,2024-12-04 21:40:02
42875,Stripe,SUCCESS,00,724,POS,Dallas,2024-12-04 23:36:28
42876,Stripe,SUCCESS,00,1318,Desktop,Dallas,2024-12-05 00:13:14
42877,Stripe,SUCCESS,00,1134,Mobile,New York,2024-12-05 01:11:34
42878,Square,SUCCESS,00,133,ATM,Dallas,2024-12-05 01:39:18
42879,Square,SUCCESS,00,1323,Desktop,New York,2024-12-05 01:54:05
42880,Stripe,SUCCESS,00,921,POS,Los Angeles,2024-12-05 02:27:45
42881,Stripe,SUCCESS,00,1373,Mobile,Dallas,2024-12-05 03:23:28
